% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=918622, Thu May  2 20:17:43 2019
1 7 0.2783176200834846 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 14 0.39445027601621513 1.0362986651535626 0.8627101208683121 0.8627101208683121 0.9969376887359416 1.0362986651535626
3 21 0.3424793622981321 1.0265090105271704 0.9273143039456131 0.9273143039456131 1.0080959251173134 1.0265090105271704
4 28 0.29432501615336876 1.1611721835431696 0.7373173177627758 0.7373173177627758 0.9714179591421425 1.1611721835431696
5 35 0.22713986953662715 1.207812081845067 0.6771375311634049 0.6771375311634049 0.8612789243943474 1.207812081845067
6 42 0.2529937134454999 1.075992216931318 0.6320521982802108 0.6320521982802108 0.8148504248262136 1.075992216931318
7 49 0.28569586918418677 1.0561247080310985 0.6119252564361051 0.6119252564361051 0.8934654963696991 1.0561247080310985
8 56 0.26118339609620594 1.121542823674935 0.6366978765989914 0.6366978765989914 0.8383715970216602 1.121542823674935
9 63 0.22870147003639113 1.1363315579518527 0.5636726242617569 0.5636726242617569 0.7573529494807317 1.1363315579518527
10 70 0.22631064199944015 1.1166272116637634 0.4903577395083899 0.4903577395083899 0.7186607889940445 1.1166272116637634
11 77 0.21840118915465997 1.1485067856777766 0.4441861865355342 0.4441861865355342 0.7266022687747249 1.1485067856777766
12 84 0.19497049514570985 1.1692797484750492 0.43372529684815003 0.43372529684815003 0.6938799409529768 1.1692797484750492
13 91 0.2001376440792818 1.2191910268015371 0.4501005333641748 0.4501005333641748 0.5746989698035112 1.2191910268015371
14 98 0.20646064294574343 1.3901120734554515 0.4260830731788351 0.4260830731788351 0.48453939637724275 1.3901120734554515
15 105 0.1769598899242963 1.3312986241052804 0.43145505774989923 0.43145505774989923 0.4576823816622703 1.3312986241052804
16 112 0.15520585019850702 1.3130870626822353 0.381548196353388 0.381548196353388 0.44823446964286995 1.3130870626822353
17 119 0.13185124829114528 1.2055259610780242 0.3929992825649829 0.3929992825649829 0.40461786952478457 1.2055259610780242
18 126 0.14387849257224916 1.1699182713762961 0.332621652921333 0.332621652921333 0.40676938464751244 1.1699182713762961
18 126 0.14387849257224916 1.1699182713762961 0.332621652921333 0.332621652921333 0.40676938464751244 1.1699182713762961
